date,price
2024-05-05 12:05:24.571,63861.715772126176
2024-05-05 13:01:30.180,63735.634401656585
2024-05-05 14:04:57.579,64108.64973653352
2024-05-05 15:02:26.390,64156.05144017624
2024-05-05 16:07:38.963,64396.44391662257
2024-05-05 17:02:01.048,64279.84515040732
2024-05-05 18:04:09.622,64196.85768543363
2024-05-05 19:02:27.383,63925.74583157701
2024-05-05 20:06:50.933,63838.357820211124
2024-05-05 21:01:11.290,63757.94836444906
2024-05-05 22:07:41.116,63800.416427134194
2024-05-05 23:07:29.842,63880.71529314813
2024-05-06 00:06:33.581,64090.09642569385
2024-05-06 01:02:08.656,64239.52072529647
2024-05-06 02:02:08.724,64142.84597467068
2024-05-06 03:03:18.358,63856.67882493557
2024-05-06 04:06:32.114,63835.41659074096
2024-05-06 05:07:12.565,64128.68028147908
2024-05-06 06:05:53.200,64128.183146137104
2024-05-06 07:14:13.896,64317.46384241948
2024-05-06 08:03:38.359,64531.20188883088
2024-05-06 09:05:11.661,65154.700395653184
2024-05-06 10:02:08.567,65138.16086882215
2024-05-06 11:01:43.421,64073.70136839926
2024-05-06 12:04:35.878,64248.932580779605
2024-05-06 13:00:09.053,63412.09870178218
2024-05-06 14:05:02.851,63910.461847497434
2024-05-06 15:01:05.609,63276.779129328446
2024-05-06 16:03:01.769,63679.77895233581
2024-05-06 17:01:00.542,63246.950377743895
2024-05-06 18:07:24.393,63241.76065714491
2024-05-06 19:01:20.359,63412.381076453275
2024-05-06 20:07:40.025,63138.425145590874
2024-05-06 21:03:40.482,63321.02765464029
2024-05-06 22:07:43.014,63503.084350961755
2024-05-06 23:00:46.955,63494.779538716146
2024-05-07 00:06:13.232,63159.413770342624
2024-05-07 01:03:37.525,63512.30178532155
2024-05-07 02:03:16.221,63881.453911578064
2024-05-07 03:05:24.187,63697.2808514363
2024-05-07 04:04:26.633,63249.42348649345
2024-05-07 05:05:04.216,63451.377178401075
2024-05-07 06:01:10.701,63496.768179035316
2024-05-07 07:06:01.348,63632.89848326936
2024-05-07 08:02:51.236,63663.818876285746
2024-05-07 09:03:03.806,64212.19709292666
2024-05-07 10:02:14.417,64119.71998385092
2024-05-07 11:00:39.337,64116.12927448792
2024-05-07 12:03:18.298,63468.99686982879
2024-05-07 13:00:26.530,63703.36947560427
2024-05-07 14:02:12.178,63188.03237060196
2024-05-07 15:05:39.686,63924.427611744424
2024-05-07 16:06:58.960,63750.21535751091
2024-05-07 17:03:01.657,63589.72691894206
2024-05-07 18:04:22.218,63386.4537505125
2024-05-07 19:02:10.920,63144.98056897169
2024-05-07 20:02:19.194,63003.25359280013
2024-05-07 21:02:50.137,62979.36161197166
2024-05-07 22:07:15.726,63009.79283371254
2024-05-07 23:00:42.234,62888.90234109461
2024-05-08 00:05:37.852,62397.517143100675
2024-05-08 01:00:16.206,62599.863508753064
2024-05-08 02:08:12.526,62680.95184827074
2024-05-08 03:01:51.523,62763.17350628415
2024-05-08 04:07:36.758,62910.51378457303
2024-05-08 05:06:38.014,62390.05567951534
2024-05-08 06:07:46.285,62656.54231077052
2024-05-08 07:04:22.240,62500.0404697605
2024-05-08 08:01:50.452,62182.63603484952
2024-05-08 09:04:20.517,62322.58785155512
2024-05-08 10:01:02.267,62263.561792346016
2024-05-08 11:00:17.122,62434.317812083726
2024-05-08 12:05:21.413,62230.52954238977
2024-05-08 13:03:08.404,62234.8425865664
2024-05-08 14:04:39.152,62485.480734804514
2024-05-08 15:00:37.232,62657.19648842473
2024-05-08 16:07:36.226,62205.35022508277
2024-05-08 17:00:29.248,62329.81366321528
2024-05-08 18:07:48.393,62585.24004021866
2024-05-08 19:07:42.045,62470.03175598231
2024-05-08 20:08:06.751,62168.51471480166
2024-05-08 21:04:53.912,61576.12667634392
2024-05-08 22:02:18.214,61470.431741621825
2024-05-08 23:06:56.936,61191.6142999104
2024-05-09 00:04:42.676,61188.171092793484
2024-05-09 01:07:25.501,61416.193756613946
2024-05-09 02:07:20.722,61538.61005347314
2024-05-09 03:01:19.349,61645.636785989576
2024-05-09 04:07:05.722,61655.417680172555
2024-05-09 05:04:42.175,61457.13999309412
2024-05-09 06:00:44.794,61589.88582761997
2024-05-09 07:02:20.143,61652.16010799637
2024-05-09 08:04:48.098,61198.771954639844
2024-05-09 09:06:59.078,61203.095826454286
2024-05-09 10:07:44.724,61163.46488622582
2024-05-09 11:03:16.744,60901.52876154418
2024-05-09 12:06:27.546,61035.9710585606
2024-05-09 13:00:45.500,61500.62518475043
2024-05-09 14:03:08.439,61147.079201612054
2024-05-09 15:00:39.597,61360.54512880985
2024-05-09 16:03:36.738,62115.84292520082
2024-05-09 17:04:00.546,61862.857877488736
2024-05-09 18:04:27.494,61921.076154647504
2024-05-09 19:01:57.824,62194.471471387165
2024-05-09 20:04:44.576,62435.95447004265
2024-05-09 21:02:26.457,62637.36181836728
2024-05-09 22:03:31.292,62521.57396629488
2024-05-09 23:03:28.965,63284.33092095749
2024-05-10 00:05:52.459,63065.330986404886
2024-05-10 01:02:18.570,62825.74927172495
2024-05-10 02:05:55.073,62824.69871022497
2024-05-10 03:04:55.490,62892.17344649172
2024-05-10 04:07:36.815,62940.269660969374
2024-05-10 05:03:41.102,62935.87228780579
2024-05-10 06:02:00.068,62765.372901150324
2024-05-10 07:01:14.483,63166.66640113653
2024-05-10 08:05:01.821,63067.154889866055
2024-05-10 09:02:05.244,63002.42977884493
2024-05-10 10:02:27.409,63108.84878589338
2024-05-10 11:03:20.450,62982.420940170116
2024-05-10 12:04:41.935,63293.98021126339
2024-05-10 13:01:16.408,63000.2169478931
2024-05-10 14:00:17.801,63077.50710617616
2024-05-10 15:01:44.488,61168.27535404197
2024-05-10 16:03:03.420,60904.102201790425
2024-05-10 17:02:34.109,61096.28969321915
2024-05-10 18:05:12.547,60380.27918355821
2024-05-10 19:06:13.911,60728.49255995195
2024-05-10 20:07:30.666,60848.57200632149
2024-05-10 21:03:01.928,60484.471181131
2024-05-10 22:04:24.299,60682.91242215552
2024-05-10 23:06:12.137,60832.766987637995
2024-05-11 00:05:58.569,60789.56750626353
2024-05-11 01:02:20.770,60773.54994646332
2024-05-11 02:07:36.131,60860.97223343809
2024-05-11 03:03:13.916,60870.6918557564
2024-05-11 04:02:25.693,60705.104283567445
2024-05-11 05:06:31.750,60775.360366760826
2024-05-11 06:05:48.079,60913.17497969049
2024-05-11 07:06:03.806,60954.93120578414
2024-05-11 08:03:59.883,61040.8585189548
2024-05-11 09:06:28.783,60848.68909601402
2024-05-11 10:01:39.580,60830.075239673315
2024-05-11 11:00:45.945,60779.448381933005
2024-05-11 12:03:23.866,60667.309335915634
2024-05-11 13:04:16.124,60702.5334999328
2024-05-11 14:03:52.016,60940.46699084769
2024-05-11 15:05:40.531,60833.80262669601
2024-05-11 16:05:23.057,61158.04125484788
2024-05-11 17:02:52.913,61133.63821230689
2024-05-11 18:06:11.792,61094.52353195651
2024-05-11 19:06:10.539,61201.346621722114
2024-05-11 20:04:58.303,61111.8454324027
2024-05-11 21:04:47.236,60980.74573990139
2024-05-11 22:01:26.464,60911.590451048956
2024-05-11 23:07:30.509,60900.91217858448
2024-05-12 00:04:59.614,60794.62996994819
2024-05-12 01:03:39.015,60970.84425996559
2024-05-12 02:02:59.682,60852.24431256182
2024-05-12 03:04:23.855,60918.92871490222
2024-05-12 04:02:56.714,60899.8805263828
2024-05-12 05:03:17.669,61092.78231027553
2024-05-12 06:02:13.984,61038.23348450181
2024-05-12 07:07:12.134,60943.72578257829
2024-05-12 08:04:33.723,60770.68605394167
2024-05-12 09:03:22.424,61004.177890961204
2024-05-12 10:05:43.255,60983.31589512767
2024-05-12 11:02:08.984,61129.68842738917
2024-05-12 12:02:23.943,61124.23072358595
2024-05-12 13:06:28.425,61127.32994256733
2024-05-12 14:02:29.931,61192.374306342885
2024-05-12 15:03:46.331,61137.1024934283
2024-05-12 16:03:52.706,61343.01787721173
2024-05-12 17:04:45.283,61335.78351592226
2024-05-12 18:04:33.173,61617.61668387327
2024-05-12 19:04:03.775,61359.222378965525
2024-05-12 20:01:44.928,61370.6041164787
2024-05-12 21:03:03.580,61283.90866089898
2024-05-12 22:06:16.813,61217.793717411136
2024-05-12 23:02:18.706,61289.84129283134
2024-05-13 00:05:25.970,61483.57956859696
2024-05-13 01:02:41.949,61477.73259399339
2024-05-13 02:01:04.022,61396.47942597874
2024-05-13 03:04:48.899,61045.93904295089
2024-05-13 04:07:20.084,61105.79234404049
2024-05-13 05:02:21.830,60957.755413686304
2024-05-13 06:07:28.137,60911.93493502443
2024-05-13 07:06:59.016,61523.22208208094
2024-05-13 08:02:12.545,62372.04914641129
2024-05-13 09:06:47.079,62779.465493647054
2024-05-13 10:03:28.332,63044.421992331445
2024-05-13 11:03:16.789,62696.38199274132
2024-05-13 12:04:39.970,62704.04428737638
2024-05-13 13:05:43.198,62828.340591909
2024-05-13 14:01:54.828,62806.20336434338
2024-05-13 15:04:26.492,62747.48025164516
2024-05-13 16:04:03.680,63006.72441190027
2024-05-13 17:04:15.771,63147.80566932386
2024-05-13 18:03:55.500,62810.087400130564
2024-05-13 19:01:59.848,62719.96140954148
2024-05-13 20:06:42.527,63105.10787334924
2024-05-13 21:06:35.663,63064.08945303417
2024-05-13 22:05:16.847,62851.33790146676
2024-05-13 23:04:40.582,62796.348028864515
2024-05-14 00:01:09.670,62904.91827180202
2024-05-14 01:05:46.345,62792.536773319815
2024-05-14 02:00:27.554,62643.06636548726
2024-05-14 03:03:14.153,62530.74609104688
2024-05-14 04:06:41.970,62422.121820453125
2024-05-14 05:06:39.770,62509.17640288571
2024-05-14 06:03:17.823,62662.17219647853
2024-05-14 07:01:32.643,62014.663860079105
2024-05-14 08:04:26.964,62019.233819904104
2024-05-14 09:01:06.818,61861.39418159997
2024-05-14 10:06:36.042,61779.01834960683
2024-05-14 11:03:51.829,61715.74311483699
2024-05-14 12:05:05.173,61756.123904329215
2024-05-14 13:04:59.180,61550.88371379481
2024-05-14 14:04:14.488,61679.00683518262
2024-05-14 15:00:49.002,61587.236371601655
2024-05-14 16:02:38.299,61776.08071829844
2024-05-14 17:03:15.056,61386.500454979
2024-05-14 18:01:24.216,61262.54724439014
2024-05-14 19:02:23.931,61386.570804920004
2024-05-14 20:01:47.166,61557.46194944958
2024-05-14 21:04:15.999,61585.46682208122
2024-05-14 22:05:13.323,61689.662885525926
2024-05-14 23:04:01.025,61678.82614530546
2024-05-15 00:04:20.172,61539.70958354517
2024-05-15 01:05:18.178,61406.81189523627
2024-05-15 02:06:15.547,61667.00691121804
2024-05-15 03:05:38.926,61745.577080696276
2024-05-15 04:03:28.943,61903.80601774922
2024-05-15 05:03:49.202,61892.079222921304
2024-05-15 06:00:18.736,61883.84364235803
2024-05-15 07:01:46.257,61964.19362389992
2024-05-15 08:02:00.283,62150.83116373949
2024-05-15 09:04:09.396,62125.74465871269
2024-05-15 10:02:40.305,62722.57262269257
2024-05-15 11:06:48.682,62698.40900069379
2024-05-15 12:06:19.562,62418.586954823426
2024-05-15 13:04:32.585,63714.05045854203
2024-05-15 14:01:54.940,64119.49234379799
2024-05-15 15:00:15.672,64399.340946738426
2024-05-15 16:01:27.340,64662.767890711875
2024-05-15 17:02:26.937,64786.18562354801
2024-05-15 18:01:46.066,65119.01172188584
2024-05-15 19:04:19.791,65718.64695128328
2024-05-15 20:01:56.751,65954.61234059204
2024-05-15 21:04:31.083,65979.63895886377
2024-05-15 22:03:03.950,65913.61076065102
2024-05-15 23:05:28.882,66150.93762902754
2024-05-16 00:01:01.487,66228.77337614012
2024-05-16 01:04:17.015,66101.23475974353
2024-05-16 02:01:21.481,66004.44138943734
2024-05-16 03:03:29.474,65917.37751816917
2024-05-16 04:03:36.814,65991.32137342583
2024-05-16 05:00:57.191,65846.23019825392
2024-05-16 06:04:09.021,65796.81106682721
2024-05-16 07:00:47.904,65928.65353091621
2024-05-16 08:02:29.741,66175.70631468362
2024-05-16 09:02:28.186,66306.76307180276
2024-05-16 10:02:51.788,66369.97767002037
2024-05-16 11:00:55.015,66209.18555282154
2024-05-16 12:01:38.697,66517.05269907232
2024-05-16 13:00:44.764,66246.36418004324
2024-05-16 14:04:25.224,66318.30847267759
2024-05-16 15:05:56.324,65575.04888641683
2024-05-16 16:02:12.209,65837.65102564162
2024-05-16 17:01:54.866,65103.77736992747
2024-05-16 18:00:38.219,65005.7207958744
2024-05-16 19:07:51.934,65125.45176751796
2024-05-16 20:07:49.694,65241.042707229404
2024-05-16 21:04:38.829,65288.988672301915
2024-05-16 22:04:26.334,65443.61520319912
2024-05-16 23:01:11.072,65408.35490915966
2024-05-17 00:00:16.846,65260.879803346186
2024-05-17 01:04:39.131,65467.64183080063
2024-05-17 02:07:10.614,65357.14999207405
2024-05-17 03:01:05.619,65397.036724539874
2024-05-17 04:00:20.124,65659.12224843097
2024-05-17 05:04:47.386,65468.27921248055
2024-05-17 06:06:37.599,65666.84053375022
2024-05-17 07:02:33.536,65995.85184801501
2024-05-17 08:02:50.729,66466.78491911902
2024-05-17 09:05:51.907,66100.6210847994
2024-05-17 10:07:31.243,66306.01751169276
2024-05-17 11:05:08.150,66507.99041457668
2024-05-17 12:03:18.036,66208.55442603768
2024-05-17 13:00:36.369,66519.92905223425
2024-05-17 14:04:34.268,65927.72602692126
2024-05-17 15:06:31.463,67030.70571526422
2024-05-17 16:01:46.617,67246.80653114409
2024-05-17 17:01:59.859,66917.7823279936
2024-05-17 18:06:50.893,66498.19227436287
2024-05-17 19:01:42.975,66877.83331688959
2024-05-17 20:03:24.566,66912.59223183898
2024-05-17 21:05:21.645,66949.22363512292
2024-05-17 22:05:27.747,66859.21151675608
2024-05-17 23:01:26.775,66770.1031797284
2024-05-18 00:04:32.487,67059.07045646293
2024-05-18 01:02:29.071,66923.91465295214
2024-05-18 02:06:44.639,67076.63868697936
2024-05-18 03:04:07.997,66931.30334636591
2024-05-18 04:01:00.840,66977.51504189908
2024-05-18 05:06:57.963,66851.5381430639
2024-05-18 06:00:06.421,66871.23680499768
2024-05-18 07:04:34.028,66954.63536623433
2024-05-18 08:03:54.709,66845.19703416312
2024-05-18 09:07:08.021,67101.66869897455
2024-05-18 10:06:52.073,67147.29107030176
2024-05-18 11:02:43.463,67287.50153859246
2024-05-18 12:02:31.848,67240.27724416026
2024-05-18 13:02:53.757,66922.88887746593
2024-05-18 14:02:09.732,66899.15570579143
2024-05-18 15:03:11.111,66834.229157437
2024-05-18 16:04:02.863,66873.75704663926
2024-05-18 17:02:00.765,66885.20406405309
2024-05-18 18:01:03.613,66839.07687657174
2024-05-18 19:05:59.154,66806.90298687122
2024-05-18 20:00:42.940,66993.16149557244
2024-05-18 21:01:05.616,67012.11254797857
2024-05-18 22:01:45.605,66910.72427682597
2024-05-18 23:02:05.649,66944.29640541735
2024-05-19 00:07:14.601,66987.57301790222
2024-05-19 01:04:30.450,66887.21513691198
2024-05-19 02:03:17.776,66946.19722771575
2024-05-19 03:03:29.206,67189.45187421328
2024-05-19 04:03:00.999,67185.03766183594
2024-05-19 05:03:02.661,67159.40538631938
2024-05-19 06:04:23.949,67094.87702168897
2024-05-19 07:03:30.805,67044.79377811166
2024-05-19 08:03:44.049,67330.16622425361
2024-05-19 09:04:46.291,67170.23496730052
2024-05-19 10:02:46.747,67212.61535338573
2024-05-19 11:01:34.969,67221.93899334126
2024-05-19 12:02:49.220,67340.48626146419
2024-05-19 13:00:56.362,66843.90349755954
2024-05-19 14:03:39.956,67023.41876397141
2024-05-19 15:06:47.151,66874.37331910296
2024-05-19 16:01:50.489,66844.7156229581
2024-05-19 17:06:44.626,66739.53342757873
2024-05-19 18:07:19.124,66651.5020815051
2024-05-19 19:04:56.447,66574.73506807843
2024-05-19 20:05:20.491,66062.36584223695
2024-05-19 21:05:48.618,66276.84300969829
2024-05-19 22:02:34.557,66270.46504052407
2024-05-19 23:07:18.014,66307.31789916787
2024-05-20 00:04:17.433,66272.64249561088
2024-05-20 01:05:57.839,66508.51574658233
2024-05-20 02:03:15.461,66522.78972135102
2024-05-20 03:04:51.615,66657.77988188747
2024-05-20 04:03:32.361,66644.6418080392
2024-05-20 05:02:49.363,67130.55824225837
2024-05-20 06:07:32.338,67153.67711693235
2024-05-20 07:01:18.666,66229.19547082456
2024-05-20 08:03:52.360,66865.38459675979
2024-05-20 09:05:29.322,66769.97026316868
2024-05-20 10:02:20.805,66884.69618157289
2024-05-20 11:01:54.459,67164.01467726934
2024-05-20 12:05:29.247,67004.79188347509
2024-05-20 13:04:51.864,66942.83800825503
2024-05-20 14:05:25.441,67077.79216279765
2024-05-20 15:02:25.018,67014.3702652234
2024-05-20 16:00:38.460,67381.92303601895
2024-05-20 17:04:56.938,68180.54404758656
2024-05-20 18:05:21.047,68349.27225759694
2024-05-20 19:04:01.548,68738.39635824885
2024-05-20 20:04:53.036,70049.09809779184
2024-05-20 21:05:40.970,69377.74737745164
2024-05-20 22:08:01.880,69632.27877547713
2024-05-20 23:02:30.986,69611.3905181228
2024-05-21 00:03:49.980,71464.31453626914
2024-05-21 01:04:09.849,71262.1022999113
2024-05-21 02:07:53.284,71073.27816008922
2024-05-21 03:00:55.810,71348.57802132516
2024-05-21 04:04:11.560,71292.60237343855
2024-05-21 05:01:39.146,70911.67498138639
2024-05-21 06:07:22.560,71258.45067189028
2024-05-21 07:00:24.049,71134.67085080172
2024-05-21 08:06:55.131,70909.92941360822
2024-05-21 09:07:19.206,70899.07595494622
2024-05-21 10:03:28.317,70994.92906232657
2024-05-21 11:04:54.170,71029.24786601581
2024-05-21 12:04:29.675,71137.35307320395
2024-05-21 13:01:42.038,71291.52510234059
2024-05-21 14:03:47.283,70509.30102972775
2024-05-21 15:03:37.923,70241.98689596509
2024-05-21 16:07:07.301,69736.11198058298
2024-05-21 17:04:56.349,69670.61303596775
2024-05-21 18:06:26.750,69897.54683962486
2024-05-21 19:00:52.854,69750.12214885878
2024-05-21 20:06:21.721,69323.23138226781
2024-05-21 21:03:32.752,69689.88171039242
2024-05-21 22:03:29.295,69724.05748390061
2024-05-21 23:04:10.234,70182.67699705489
2024-05-22 00:06:33.316,70151.96507964293
2024-05-22 01:07:19.741,70022.4234292104
2024-05-22 02:04:33.441,70137.72961807002
2024-05-22 03:04:51.466,69991.48298975686
2024-05-22 04:07:24.169,69909.3388658249
2024-05-22 05:05:22.922,69672.88311591213
2024-05-22 06:04:31.569,69895.94254865812
2024-05-22 07:01:16.291,69832.79846089588
2024-05-22 08:06:28.069,69713.05775938
2024-05-22 09:04:48.558,69987.77033043411
2024-05-22 10:04:51.640,70004.88527417697
2024-05-22 11:08:38.272,70215.003289933
2024-05-22 12:00:53.619,69854.75817673716
2024-05-22 13:02:28.434,69628.9122985429
2024-05-22 14:02:16.524,69449.87364133101
2024-05-22 15:08:12.918,70143.35752966364
2024-05-22 16:00:25.782,70462.22602585802
2024-05-22 17:00:08.290,70245.61837776998
2024-05-22 18:03:53.564,69821.54834776589
2024-05-22 19:01:28.712,69557.01309524845
2024-05-22 20:03:35.223,69774.16959253259
2024-05-22 21:06:12.094,69365.91559398868
2024-05-22 22:04:07.223,69483.08176812224
2024-05-22 23:04:25.898,69121.80628483312
2024-05-23 00:03:59.303,69124.75647819617
2024-05-23 01:04:24.580,69462.91322715081
2024-05-23 02:06:05.691,69464.72855669515
2024-05-23 03:04:30.773,69448.41622700443
2024-05-23 04:09:07.823,69439.0776781832
2024-05-23 05:10:34.737,69429.38537585516
2024-05-23 06:02:09.676,69386.70249741386
2024-05-23 07:04:43.346,69553.43106529697
2024-05-23 08:03:44.295,69714.0003648465
2024-05-23 09:07:17.300,69716.03929611793
2024-05-23 10:03:35.456,69633.50394076176
2024-05-23 11:07:30.264,69544.68410225779
2024-05-23 12:05:00.789,69967.4107793987
2024-05-23 13:07:37.805,69335.69345150235
2024-05-23 14:07:43.183,67887.91865740553
2024-05-23 15:04:59.563,67637.54778759033
2024-05-23 16:05:24.674,68042.248666199
2024-05-23 17:05:39.010,67794.67456828311
2024-05-23 18:06:39.688,67560.35173527966
2024-05-23 19:07:48.478,67201.75487691959
2024-05-23 20:03:28.686,67076.96489091848
2024-05-23 21:00:45.064,67904.70551122265
2024-05-23 22:05:20.437,67936.31664332731
2024-05-23 23:00:28.132,67671.5351603678
2024-05-24 00:08:01.226,67756.15012710785
2024-05-24 01:01:30.722,67860.30238942236
2024-05-24 02:01:53.570,67729.16315720112
2024-05-24 03:05:02.633,67965.65333068155
2024-05-24 04:00:34.269,67792.55055628782
2024-05-24 05:02:59.566,67647.76819232244
2024-05-24 06:06:59.095,67286.07473770466
2024-05-24 07:07:15.719,66941.73966994807
2024-05-24 08:06:40.741,67132.65120610922
2024-05-24 09:02:11.363,67205.73766342326
2024-05-24 10:07:13.383,67435.73447151906
2024-05-24 11:03:15.337,67329.23142149372
2024-05-24 12:03:32.201,67305.68528648683
2024-05-24 13:00:57.523,67438.85047380022
2024-05-24 14:02:55.491,67100.25615755522
2024-05-24 15:04:29.670,67816.04120024809
2024-05-24 16:02:15.569,68327.26784825491
2024-05-24 17:07:30.857,68638.34919711069
2024-05-24 18:03:46.633,68908.15939227039
2024-05-24 19:05:44.444,68950.52472592526
2024-05-24 20:06:35.558,69125.93779692547
2024-05-24 21:06:56.034,68849.45910684837
2024-05-24 22:06:05.852,68870.57540293492
2024-05-24 23:08:00.119,68752.397004538
2024-05-25 00:01:53.153,68516.81503743347
2024-05-25 01:03:43.905,68513.50178000105
2024-05-25 02:03:43.422,68601.25022347916
2024-05-25 03:05:15.334,68815.64466460436
2024-05-25 04:06:09.984,68726.13871497805
2024-05-25 05:07:51.320,68743.87758707978
2024-05-25 06:00:31.420,68696.97429338803
2024-05-25 07:08:02.798,68603.77919068921
2024-05-25 08:06:36.474,68790.86585631571
2024-05-25 09:00:28.536,68816.08783005807
2024-05-25 10:00:50.245,69073.55340110054
2024-05-25 11:04:52.555,69377.14519788539
2024-05-25 12:06:01.047,69060.56125305928
2024-05-25 13:00:43.898,69083.44269189866
2024-05-25 14:01:56.253,69005.36551361212
2024-05-25 15:01:54.380,69018.03004524765
2024-05-25 16:00:50.283,68879.8403264127
2024-05-25 17:00:15.553,68931.14146483659
2024-05-25 18:03:43.986,69058.43556711482
2024-05-25 19:01:01.989,69205.69972045138
2024-05-25 20:00:33.926,69175.65607843085
2024-05-25 21:02:13.442,69103.4914450543
2024-05-25 22:05:17.706,69160.78533173342
2024-05-25 23:05:57.766,69212.43529710067
2024-05-26 00:08:52.638,69227.47513083645
2024-05-26 01:03:39.967,69151.36220873042
2024-05-26 02:07:37.657,69163.31272398737
2024-05-26 03:03:39.366,68894.19465827703
2024-05-26 04:03:58.489,69044.24042813492
2024-05-26 05:03:58.014,68966.70450666099
2024-05-26 06:01:48.536,69151.45869407622
2024-05-26 07:03:15.566,69118.75862080802
2024-05-26 08:02:37.967,69313.36213644143
2024-05-26 09:04:49.370,69144.5906811381
2024-05-26 10:01:27.851,69054.56406396972
2024-05-26 11:02:04.864,69197.50845513552
2024-05-26 12:06:25.697,69089.47845223182
2024-05-26 13:07:26.226,68984.04478191007
2024-05-26 14:06:27.167,69144.24141504313
2024-05-26 15:04:55.441,69238.58831859007
2024-05-26 16:02:58.038,68821.14081046284
2024-05-26 17:03:20.974,68769.6621988354
2024-05-26 18:04:30.760,68742.81011275374
2024-05-26 19:05:22.510,68772.85862113793
2024-05-26 20:04:09.935,68854.1997175027
2024-05-26 21:02:26.297,68680.07532210716
2024-05-26 22:01:41.259,68463.24002014192
2024-05-26 23:08:45.923,68494.62424828911
2024-05-27 00:08:57.806,68496.17323161339
