date,price
2024-05-27 14:04:05.649,68881.99424982004
2024-05-27 15:02:40.348,69451.69960811557
2024-05-27 16:08:01.123,70425.80646846993
2024-05-27 17:02:34.658,70078.54099320866
2024-05-27 18:01:04.937,70058.24817903223
2024-05-27 19:06:04.062,70021.02465943982
2024-05-27 20:07:02.123,69455.65696035101
2024-05-27 21:04:35.080,69568.83385279859
2024-05-27 22:03:17.570,69748.98823947023
2024-05-27 23:04:36.601,69504.52378576202
2024-05-28 00:01:52.554,69400.79281064222
2024-05-28 01:01:50.858,69324.01118442694
2024-05-28 02:07:44.315,68507.27252853209
2024-05-28 03:07:38.674,68665.59960975042
2024-05-28 04:02:38.731,68003.66124092482
2024-05-28 05:03:04.158,67747.59863952346
2024-05-28 06:05:31.855,67978.75753358031
2024-05-28 07:04:53.233,67911.79697889437
2024-05-28 08:04:18.590,67630.44161994867
2024-05-28 09:02:35.410,68062.31343636788
2024-05-28 10:02:34.172,68263.5839307718
2024-05-28 11:01:32.423,68521.66314484697
2024-05-28 12:05:28.075,68310.94779572023
2024-05-28 13:01:45.467,68126.97673084037
2024-05-28 14:01:46.394,67730.06032212815
2024-05-28 15:03:27.676,67886.53459744767
2024-05-28 16:02:25.411,68311.35653661285
2024-05-28 17:01:01.730,67673.25061232195
2024-05-28 18:03:48.438,67636.50176768003
2024-05-28 19:04:27.640,67785.3236632448
2024-05-28 20:04:22.135,68291.09838604426
2024-05-28 21:07:42.685,68222.42378211881
2024-05-28 22:00:40.714,68353.48934920596
2024-05-28 23:07:27.864,68520.41288165448
2024-05-29 00:00:53.893,68316.63588049631
2024-05-29 01:06:55.953,68461.09664412912
2024-05-29 02:02:07.646,68476.07284735238
2024-05-29 03:04:14.203,68611.27509153276
2024-05-29 04:04:01.332,68717.48877277198
2024-05-29 05:02:39.877,68778.16296588852
2024-05-29 06:05:30.994,68498.0547687299
2024-05-29 07:03:06.087,68445.85764316685
2024-05-29 08:00:54.319,67925.63978127683
2024-05-29 09:08:01.785,67825.09036913705
2024-05-29 10:04:05.152,67772.21071599548
2024-05-29 11:03:48.675,67926.9345060424
2024-05-29 12:08:24.099,67707.10349465186
2024-05-29 13:01:41.888,67789.0042176872
2024-05-29 14:02:42.944,67822.4684775114
2024-05-29 15:03:20.694,67568.49486397655
2024-05-29 16:06:11.914,67215.4160403953
2024-05-29 17:09:06.466,67388.63947729854
2024-05-29 18:04:02.190,67591.7037476445
2024-05-29 19:01:47.197,67307.6101200267
2024-05-29 20:06:14.093,67285.39703065078
2024-05-29 21:07:48.976,67425.34103432894
2024-05-29 22:07:33.718,67598.31148738517
2024-05-29 23:08:22.881,67620.482205205
2024-05-30 00:04:28.334,67567.01198488162
2024-05-30 01:02:02.639,67490.75491705896
2024-05-30 02:07:44.133,67752.52998378062
2024-05-30 03:01:51.829,67866.1648094451
2024-05-30 04:03:57.940,68026.01066368107
2024-05-30 05:00:45.047,68080.8423773839
2024-05-30 06:02:40.739,68064.3400908207
2024-05-30 07:08:05.353,67757.8268706878
2024-05-30 08:00:23.153,67585.21383722797
2024-05-30 09:03:26.172,67766.06357763821
2024-05-30 10:06:54.184,67673.71076628397
2024-05-30 11:08:05.498,67904.38511641839
2024-05-30 12:07:38.999,67758.53823413655
2024-05-30 13:02:04.103,68077.63477843601
2024-05-30 14:03:10.520,68725.06452578807
2024-05-30 15:01:25.387,68348.13769244714
2024-05-30 16:05:29.440,68518.71156157197
2024-05-30 17:03:21.501,68679.75283692639
2024-05-30 18:00:59.414,69438.03556859324
2024-05-30 19:06:32.785,69363.72610781949
2024-05-30 20:06:27.964,68375.99909081346
2024-05-30 21:08:55.264,68485.17081888585
2024-05-30 22:04:47.273,68386.50584677662
2024-05-30 23:03:19.221,68281.30425873438
2024-05-31 00:05:14.540,68363.45934478674
2024-05-31 01:00:34.168,68392.93743515156
2024-05-31 02:07:14.034,68444.29819621482
2024-05-31 03:06:33.330,68507.3752434982
2024-05-31 04:06:02.154,68577.96070990048
2024-05-31 05:03:47.395,68495.29679361847
2024-05-31 06:03:47.482,68442.14311861744
2024-05-31 07:02:05.210,68222.04706398063
2024-05-31 08:04:19.108,68170.55314323284
2024-05-31 09:00:40.950,68134.63866993262
2024-05-31 10:01:53.643,67896.32095710907
2024-05-31 11:09:03.967,68230.23676337286
2024-05-31 12:01:46.972,68325.80963576725
2024-05-31 13:00:49.474,68685.09960106412
2024-05-31 14:05:33.864,67961.84755800686
2024-05-31 15:00:05.278,67384.27464058518
2024-05-31 16:05:10.751,67120.93632314808
2024-05-31 16:15:20.000,66801.21104642874
